total_harga_pembelian,sumber,browser,gender,umur,selisih_waktu,day_regis,month_regis,year_regis,hour_regis,day_buy,month_buy,year_buy,hour_buy,sama,sama_ip,fraud
32,2,1,1,30,-2319.35,28,5,2015,14,2,9,2015,5,1,1,0
55,0,0,0,47,-405.9666666666666,21,1,2015,0,6,2,2015,22,1,1,0
43,0,0,1,31,-2372.4666666666667,27,7,2015,23,3,11,2015,19,1,1,0
35,2,4,0,35,-1719.7666666666669,15,6,2015,7,25,8,2015,23,1,1,0
41,0,4,0,45,-286.4833333333333,25,6,2015,6,7,7,2015,5,1,1,0
43,1,0,0,40,-1415.4666666666667,6,6,2015,4,4,8,2015,3,1,1,0
20,2,4,1,27,-1522.8833333333334,15,8,2015,5,17,10,2015,16,1,1,0
19,1,1,1,36,-623.5833333333334,3,8,2015,1,29,8,2015,0,1,1,0
40,1,4,0,31,-2369.9166666666665,29,5,2015,2,4,9,2015,19,1,1,0
27,2,0,0,35,-2205.6,30,3,2015,12,30,6,2015,10,1,1,0
20,0,2,1,34,-1365.1666666666667,27,7,2015,6,22,9,2015,3,1,1,0
26,2,1,1,29,-2780.6833333333334,13,8,2015,2,6,12,2015,23,1,1,0
25,2,2,0,25,-2049.85,19,1,2015,0,14,4,2015,10,1,1,0
42,2,0,0,33,-2136.6,22,7,2015,0,19,10,2015,1,1,1,0
46,2,0,0,31,-318.3666666666667,21,4,2015,17,4,5,2015,23,1,1,0
26,0,0,1,34,-1693.2333333333331,15,7,2015,2,23,9,2015,15,1,1,0
45,0,4,1,19,-2093.7833333333333,18,8,2015,0,13,11,2015,6,1,1,0
76,2,0,1,32,-1556.4333333333334,25,1,2015,0,30,3,2015,20,1,1,0
63,2,1,1,30,-420.9333333333333,14,8,2015,3,31,8,2015,16,1,1,0
26,0,3,1,57,-2284.45,4,8,2015,16,7,11,2015,21,1,1,0
34,2,0,0,43,-133.7,26,5,2015,15,1,6,2015,5,1,1,0
14,2,0,1,43,-572.35,28,1,2015,17,21,2,2015,14,1,1,0
26,2,2,0,32,-102.15,1,3,2015,19,6,3,2015,1,1,1,0
30,0,4,1,22,-2468.2833333333333,28,7,2015,23,8,11,2015,20,1,1,1
19,1,0,0,21,-1051.6833333333334,30,6,2015,2,12,8,2015,22,1,1,0
27,2,4,0,34,-2380.6,11,6,2015,2,18,9,2015,7,1,1,0
54,0,1,1,38,-477.5,31,1,2015,0,19,2,2015,21,1,1,0
22,0,0,1,35,-308.3,20,6,2015,21,3,7,2015,18,1,1,0
15,2,4,0,32,-120.01666666666668,19,6,2015,2,24,6,2015,2,1,1,0
25,0,2,1,36,-2555.3166666666666,26,4,2015,23,11,8,2015,11,1,1,0
59,0,0,1,23,-2572.583333333333,27,7,2015,21,12,11,2015,2,1,1,0
44,1,2,0,25,-2017.5833333333333,4,5,2015,13,27,7,2015,14,1,1,0
13,2,0,0,51,-1129.3833333333334,3,1,2015,1,19,2,2015,3,1,1,0
57,0,0,0,23,-1705.1833333333334,16,2,2015,20,28,4,2015,21,1,1,0
13,0,2,1,39,-2528.85,3,2,2015,17,20,5,2015,2,1,1,0
36,1,2,1,31,-1530.55,28,6,2015,17,31,8,2015,12,1,1,0
32,1,0,1,37,-1009.95,21,3,2015,22,3,5,2015,0,1,1,0
38,2,0,1,27,-2147.9,29,4,2015,0,27,7,2015,12,1,1,0
27,2,1,1,25,-468.6,7,4,2015,6,26,4,2015,19,1,1,0
18,2,1,0,43,-1489.4833333333331,27,6,2015,7,28,8,2015,9,1,1,0
60,0,4,1,22,-2105.7833333333333,14,8,2015,8,10,11,2015,2,1,1,0
27,2,1,1,26,-1945.4333333333332,1,7,2015,19,20,9,2015,20,1,1,0
31,2,4,1,28,-961.3333333333334,12,3,2015,18,21,4,2015,19,1,1,0
36,2,2,0,31,-1370.9,7,2,2015,18,5,4,2015,21,1,1,0
33,1,1,0,33,-2800.75,25,7,2015,20,19,11,2015,13,1,1,0
37,2,1,1,33,-2282.016666666667,28,3,2015,21,2,7,2015,0,1,1,0
50,2,0,1,36,-1749.6666666666667,28,4,2015,1,9,7,2015,22,1,1,0
83,1,4,1,37,-2736.5333333333333,30,5,2015,1,21,9,2015,2,1,1,1
67,0,0,1,32,-2837.95,10,4,2015,7,6,8,2015,13,1,1,0
27,2,1,0,23,-2201.7,25,2,2015,10,28,5,2015,4,1,1,0
24,0,1,0,31,-909.75,4,1,2015,15,11,2,2015,13,1,1,0
9,2,0,0,23,-2793.7166666666667,25,6,2015,18,20,10,2015,3,1,1,0
58,0,0,0,37,-2302.4166666666665,7,1,2015,23,13,4,2015,22,1,1,0
19,2,0,0,25,-2810.2833333333333,15,2,2015,13,12,6,2015,15,1,1,0
45,0,2,0,24,-166.08333333333334,24,4,2015,9,1,5,2015,7,1,1,0
26,2,0,0,34,-1591.6833333333334,19,4,2015,18,25,6,2015,2,1,1,0
88,0,2,0,25,-2180.1,15,1,2015,5,16,4,2015,1,1,1,0
41,0,2,1,33,-168.13333333333333,23,1,2015,0,30,1,2015,0,1,1,0
19,1,1,1,41,-832.65,2,8,2015,14,6,9,2015,6,1,1,0
12,0,0,1,25,-534.8166666666667,12,2,2015,1,6,3,2015,8,1,1,0
16,2,2,0,39,-2804.2833333333333,14,6,2015,19,9,10,2015,15,1,1,0
46,2,0,1,35,-1616.2,20,2,2015,11,28,4,2015,19,1,1,0
21,0,0,0,39,-60.71666666666667,18,2,2015,4,20,2,2015,17,1,1,0
16,2,0,1,42,-2331.6833333333334,17,2,2015,4,25,5,2015,7,1,1,0
34,2,1,0,28,-2268.383333333333,26,6,2015,5,28,9,2015,17,1,1,0
64,0,0,1,23,-1251.3,7,7,2015,23,29,8,2015,2,1,1,0
38,0,0,1,38,-2037.4333333333332,2,4,2015,6,26,6,2015,3,1,1,0
49,2,0,0,19,-1892.1166666666663,28,2,2015,11,18,5,2015,8,1,1,0
58,2,0,0,40,-552.35,24,7,2015,0,16,8,2015,0,1,1,0
56,0,2,0,25,0.0,5,1,2015,10,5,1,2015,10,1,1,1
30,2,0,1,35,-2235.3166666666666,6,6,2015,15,7,9,2015,18,1,1,0
20,2,0,1,27,-1116.0666666666666,17,5,2015,6,2,7,2015,18,1,1,0
40,2,0,1,24,-1303.8666666666666,19,4,2015,16,13,6,2015,0,1,1,0
40,1,4,1,23,-2653.6833333333334,7,3,2015,12,26,6,2015,2,1,1,0
69,0,2,0,36,-1331.2333333333331,26,5,2015,6,20,7,2015,17,1,1,0
69,0,4,1,37,-875.8166666666667,14,8,2015,0,19,9,2015,12,1,1,0
18,2,0,1,28,-2081.5333333333333,26,3,2015,21,21,6,2015,15,1,1,0
39,0,2,1,21,-2386.75,16,2,2015,17,27,5,2015,4,1,1,0
49,2,2,0,22,-2591.6666666666665,15,3,2015,14,1,7,2015,13,1,1,0
64,2,4,1,39,-1928.45,6,6,2015,22,26,8,2015,7,1,1,0
64,0,2,0,23,-676.85,19,7,2015,5,16,8,2015,10,1,1,0
53,0,0,1,30,-2380.133333333333,6,7,2015,14,13,10,2015,19,1,1,0
73,0,0,1,29,-1987.5333333333333,18,3,2015,19,9,6,2015,15,1,1,0
32,2,1,0,32,-2484.95,29,7,2015,7,9,11,2015,20,1,1,0
32,0,2,1,36,-129.13333333333333,26,4,2015,17,2,5,2015,2,1,1,0
58,2,0,1,38,-2151.9166666666665,5,3,2015,4,2,6,2015,20,1,1,0
68,0,0,1,40,-806.3166666666667,12,5,2015,7,14,6,2015,21,1,1,0
12,2,4,0,33,-2615.65,6,2,2015,2,26,5,2015,2,1,1,0
53,0,1,1,32,-1734.05,9,7,2015,12,19,9,2015,18,1,1,1
20,2,0,1,31,-1601.4833333333331,31,3,2015,7,6,6,2015,1,1,1,0
28,1,4,1,41,-2585.8,14,4,2015,8,31,7,2015,2,1,1,0
63,0,2,1,47,-2259.8166666666666,28,2,2015,7,2,6,2015,10,1,1,0
23,2,0,1,51,-1420.1333333333334,12,6,2015,17,10,8,2015,21,1,1,0
50,1,0,0,41,-1913.1166666666663,19,7,2015,22,7,10,2015,15,1,1,0
52,1,1,0,28,-184.85,28,6,2015,3,5,7,2015,20,1,1,0
71,0,1,0,32,0.0,8,1,2015,19,8,1,2015,19,1,1,1
75,2,1,0,44,0.0,12,1,2015,21,12,1,2015,21,1,1,1
77,2,0,1,35,0.0,10,1,2015,17,10,1,2015,17,1,1,1
45,0,0,0,29,-2136.516666666667,19,1,2015,21,18,4,2015,22,1,1,0
34,2,2,1,32,-1968.4,10,6,2015,19,31,8,2015,20,1,1,0
56,0,4,0,22,-1004.0666666666668,5,4,2015,3,16,5,2015,23,1,1,0
19,2,0,1,23,-2333.133333333333,19,6,2015,21,25,9,2015,2,1,1,0
51,2,1,1,29,-2877.4166666666665,8,2,2015,0,7,6,2015,22,1,1,0
29,2,2,1,29,-1985.85,21,2,2015,23,15,5,2015,17,1,1,0
22,0,0,0,41,-2230.85,24,6,2015,0,24,9,2015,23,1,1,0
31,2,2,0,44,-2118.5666666666666,12,2,2015,19,12,5,2015,2,1,1,0
42,0,2,0,25,-322.7333333333333,1,6,2015,7,14,6,2015,18,1,1,0
34,0,0,1,43,0.0,5,1,2015,14,5,1,2015,14,1,1,1
31,2,0,0,30,-2131.9333333333334,29,5,2015,6,26,8,2015,2,1,1,0
56,0,0,1,53,-342.93333333333334,13,6,2015,1,27,6,2015,8,1,1,0
34,0,2,1,24,-1541.0,7,6,2015,16,10,8,2015,21,1,1,0
12,0,3,0,34,-714.9666666666667,29,1,2015,22,28,2,2015,17,1,1,0
33,0,0,1,28,-1421.7,19,1,2015,23,20,3,2015,4,1,1,0
25,2,0,1,22,-1281.7166666666667,17,5,2015,15,10,7,2015,1,1,1,0
18,0,2,1,40,-321.26666666666665,31,5,2015,5,13,6,2015,14,1,1,0
17,0,0,1,54,-2830.85,20,1,2015,19,18,5,2015,17,1,1,0
52,2,0,0,25,-2529.6666666666665,25,6,2015,13,8,10,2015,23,1,1,0
10,2,0,1,33,-166.26666666666668,19,1,2015,3,26,1,2015,2,1,1,0
42,2,1,0,33,-2618.366666666667,16,8,2015,17,3,12,2015,20,1,1,0
57,0,4,1,21,-2553.2833333333333,2,6,2015,5,16,9,2015,14,1,1,0
41,1,0,0,43,-391.7,11,5,2015,17,28,5,2015,1,1,1,0
54,2,1,0,22,-2173.233333333333,11,8,2015,20,10,11,2015,9,1,1,0
50,1,0,0,22,-214.7,26,4,2015,22,5,5,2015,21,1,1,0
45,1,0,1,37,-1452.4166666666667,8,4,2015,23,8,6,2015,12,1,1,0
12,0,4,0,48,-1798.7333333333331,19,1,2015,20,4,4,2015,19,1,1,0
35,1,0,1,40,-1809.85,10,6,2015,0,24,8,2015,10,1,1,0
62,2,1,0,28,-257.4,13,7,2015,8,24,7,2015,2,1,1,0
56,1,0,0,23,-1989.9,22,1,2015,19,15,4,2015,17,1,1,0
27,0,0,1,37,-924.7166666666668,24,3,2015,0,1,5,2015,13,1,1,0
11,2,0,0,27,-1182.75,31,3,2015,0,19,5,2015,6,1,1,0
31,0,1,0,24,-1583.8166666666666,30,3,2015,20,4,6,2015,20,1,1,0
59,0,2,0,24,-2834.7166666666667,12,2,2015,4,10,6,2015,7,1,1,0
53,0,1,1,37,-1510.4166666666667,30,7,2015,12,1,10,2015,11,1,1,0
74,0,0,1,43,-985.7333333333332,17,2,2015,6,30,3,2015,8,1,1,0
26,2,0,1,34,-1182.5833333333333,1,2,2015,2,22,3,2015,9,1,1,0
57,2,0,1,28,-2672.5666666666666,19,2,2015,13,10,6,2015,21,1,1,0
22,2,2,1,22,-2444.55,29,4,2015,18,9,8,2015,14,1,1,0
23,1,2,1,24,-2497.766666666667,30,1,2015,9,14,5,2015,11,1,1,0
59,1,2,0,44,-1977.1,31,3,2015,12,21,6,2015,21,1,1,0
47,1,0,0,31,0.0,2,1,2015,15,2,1,2015,15,1,1,1
48,0,0,1,24,-883.35,12,5,2015,3,17,6,2015,22,1,1,0
15,1,4,0,19,-1231.2333333333331,25,4,2015,14,15,6,2015,22,1,1,0
14,1,0,0,35,-1344.4,13,8,2015,16,8,10,2015,16,1,1,0
36,2,0,1,31,-1756.05,23,3,2015,1,4,6,2015,5,1,1,0
69,2,2,1,25,-2782.4666666666667,25,4,2015,5,19,8,2015,4,1,1,0
9,2,1,0,18,0.0,7,1,2015,17,7,1,2015,17,1,1,1
42,0,1,1,39,-1900.9166666666667,22,4,2015,4,10,7,2015,9,1,1,0
45,2,0,0,20,-388.4666666666666,27,6,2015,16,13,7,2015,21,1,1,0
59,2,2,0,33,-1837.2666666666669,11,2,2015,21,29,4,2015,10,1,1,0
18,2,2,1,25,0.0,3,1,2015,23,3,1,2015,23,1,1,1
38,0,4,1,43,0.0,10,1,2015,23,10,1,2015,23,1,1,1
54,1,2,1,25,-590.2166666666667,2,4,2015,13,27,4,2015,4,1,1,1
71,1,0,0,37,-708.7166666666667,15,7,2015,18,14,8,2015,6,1,1,0
25,0,0,0,37,-1681.2333333333331,20,7,2015,11,28,9,2015,12,1,1,0
22,2,4,0,38,-207.55,26,4,2015,4,4,5,2015,20,1,1,0
34,0,4,1,42,-2593.483333333333,30,7,2015,10,15,11,2015,12,1,1,0
13,2,2,0,32,-689.8833333333333,15,5,2015,23,13,6,2015,16,1,1,0
10,2,0,1,41,-1193.6333333333334,20,5,2015,22,9,7,2015,16,1,1,0
21,0,0,0,27,-2029.5666666666664,22,4,2015,6,15,7,2015,20,1,1,0
39,0,0,0,23,-2687.983333333333,25,7,2015,0,14,11,2015,0,1,1,0
53,0,1,1,28,-1857.35,15,8,2015,0,31,10,2015,9,1,1,0
15,1,3,1,30,-1378.25,5,8,2015,17,2,10,2015,3,1,1,0
47,2,2,1,40,-345.35,21,2,2015,10,7,3,2015,19,1,1,0
14,2,4,0,19,-200.6833333333333,14,3,2015,23,23,3,2015,8,1,1,0
64,1,0,0,26,-115.45,12,7,2015,23,17,7,2015,19,1,1,0
20,2,4,1,38,-2235.55,19,4,2015,3,21,7,2015,6,1,1,0
13,0,3,1,52,-1776.2333333333331,20,6,2015,14,2,9,2015,14,1,1,0
52,2,0,1,22,-2447.65,10,1,2015,8,22,4,2015,8,1,1,0
25,0,4,0,32,-2619.45,15,2,2015,4,4,6,2015,8,1,1,0
45,2,2,0,28,-2151.75,3,8,2015,10,1,11,2015,2,1,1,0
55,1,0,1,33,-347.4,18,5,2015,7,1,6,2015,18,1,1,0
15,0,2,1,28,-1587.5,24,5,2015,8,29,7,2015,12,1,1,0
34,2,0,1,27,-677.2333333333333,27,1,2015,20,25,2,2015,2,1,1,0
59,2,0,0,43,-721.5166666666667,24,3,2015,23,24,4,2015,1,1,1,0
15,1,4,0,21,-2133.9,14,6,2015,13,11,9,2015,11,1,1,0
54,2,4,0,20,-1789.9666666666667,19,5,2015,5,1,8,2015,19,1,1,0
29,0,0,1,42,-2300.25,28,3,2015,6,2,7,2015,3,1,1,0
34,2,2,1,32,-1442.3666666666666,2,7,2015,1,31,8,2015,4,1,1,0
36,2,0,1,26,-444.45,13,4,2015,7,1,5,2015,19,1,1,0
24,0,4,0,30,-2861.883333333333,20,7,2015,13,16,11,2015,19,1,1,0
51,2,0,0,37,-1092.1833333333334,6,3,2015,4,20,4,2015,17,1,1,0
24,0,4,1,39,-1491.6833333333334,19,5,2015,9,20,7,2015,12,1,1,0
42,1,4,1,21,-2282.4,3,2,2015,9,9,5,2015,11,1,1,0
52,0,1,0,29,-1981.0833333333333,20,5,2015,8,10,8,2015,21,1,1,1
27,2,0,1,38,-2245.25,12,1,2015,19,16,4,2015,8,1,1,0
10,2,2,1,42,-640.35,24,1,2015,17,20,2,2015,9,1,1,0
44,1,0,1,41,-1254.3833333333334,24,4,2015,15,15,6,2015,21,1,1,1
9,0,2,1,44,-2646.9166666666665,28,7,2015,6,15,11,2015,13,1,1,0
57,0,2,1,41,-2187.6,12,7,2015,11,11,10,2015,14,1,1,0
15,0,4,1,46,-2877.25,2,5,2015,5,30,8,2015,2,1,1,0
21,1,0,1,34,-1463.3333333333333,26,6,2015,14,26,8,2015,13,1,1,0
67,2,2,0,25,-1449.9833333333331,19,5,2015,21,19,7,2015,7,1,1,0
48,0,0,0,28,-2496.5333333333333,31,1,2015,9,15,5,2015,9,1,1,0
65,1,1,0,19,-346.45,4,1,2015,23,19,1,2015,9,1,1,0
36,2,4,1,22,-2782.133333333333,1,7,2015,19,25,10,2015,17,1,1,0
36,1,0,1,23,-841.4833333333333,25,6,2015,10,30,7,2015,12,1,1,0
17,1,4,1,33,-1517.1166666666666,8,5,2015,16,10,7,2015,21,1,1,0
31,1,0,1,41,-2864.883333333333,14,8,2015,17,12,12,2015,2,1,1,0
33,2,1,1,39,-1730.6833333333334,16,6,2015,16,27,8,2015,19,1,1,0
69,1,1,0,35,-1405.55,15,5,2015,10,12,7,2015,23,1,1,0
48,2,0,0,34,-1390.85,5,1,2015,20,4,3,2015,18,1,1,0
22,2,4,1,48,-793.0333333333333,16,1,2015,20,18,2,2015,21,1,1,0
69,2,2,1,19,-1773.6166666666666,16,2,2015,20,1,5,2015,17,1,1,0
24,0,2,1,26,0.0,7,1,2015,18,7,1,2015,18,1,1,1
61,0,4,0,40,-2619.883333333333,27,3,2015,7,14,7,2015,11,1,1,0
55,2,0,1,29,-1315.4,15,1,2015,7,11,3,2015,2,1,1,0
32,2,1,0,42,-742.4166666666666,1,7,2015,18,1,8,2015,16,1,1,0
21,2,4,1,20,-2348.5333333333333,16,6,2015,8,22,9,2015,5,1,1,0
46,1,4,0,31,-2068.6833333333334,14,4,2015,3,9,7,2015,7,1,1,1
57,2,1,1,46,-2462.0333333333333,6,1,2015,15,19,4,2015,5,1,1,0
15,2,0,1,35,-1037.6333333333334,21,7,2015,8,2,9,2015,14,1,1,0
22,2,2,1,36,-866.4,5,5,2015,12,10,6,2015,15,1,1,0
60,0,0,1,27,-364.3666666666667,4,5,2015,16,19,5,2015,20,1,1,0
23,0,2,0,33,-2575.65,1,5,2015,11,16,8,2015,19,1,1,1
31,2,0,0,34,-2716.7,28,1,2015,21,22,5,2015,2,1,1,0
17,0,2,1,41,-1967.2,17,8,2015,19,7,11,2015,19,1,1,1
25,2,1,1,27,-198.65,4,1,2015,1,12,1,2015,8,1,1,0
16,2,4,1,40,-870.5,5,3,2015,19,11,4,2015,2,1,1,0
51,2,1,1,31,-100.86666666666666,4,3,2015,10,8,3,2015,15,1,1,0
67,1,0,1,43,-2421.2,28,4,2015,0,6,8,2015,22,1,1,0
14,0,0,1,33,-1760.05,9,3,2015,15,21,5,2015,23,1,1,0
38,1,0,0,29,-2209.0,11,8,2015,7,11,11,2015,8,1,1,0
24,1,1,1,29,0.0,7,1,2015,17,7,1,2015,17,1,1,1
66,0,1,1,37,-598.3166666666667,23,5,2015,15,17,6,2015,13,1,1,0
38,0,2,0,32,-738.6666666666666,8,2,2015,15,11,3,2015,10,1,1,0
19,2,4,1,41,-2319.583333333333,26,4,2015,18,1,8,2015,10,1,1,0
45,2,0,1,31,-1500.5166666666669,19,3,2015,10,20,5,2015,23,1,1,0
34,2,2,1,28,-1697.3833333333334,8,2,2015,3,19,4,2015,20,1,1,1
20,1,1,1,26,-1020.1833333333332,2,6,2015,1,14,7,2015,13,1,1,0
41,2,0,0,45,-1494.2,27,2,2015,13,30,4,2015,19,1,1,0
16,2,4,1,41,-504.31666666666666,11,2,2015,13,4,3,2015,13,1,1,0
18,0,0,0,39,-2243.15,14,6,2015,17,16,9,2015,4,1,1,0
33,1,0,0,18,-2743.366666666667,29,4,2015,0,21,8,2015,7,1,1,0
28,1,0,1,50,-467.1666666666667,19,6,2015,5,8,7,2015,17,1,1,0
41,2,0,0,24,-2621.4166666666665,27,7,2015,6,13,11,2015,12,1,1,0
11,2,2,1,32,-1847.9166666666667,17,7,2015,21,2,10,2015,21,1,1,1
30,0,3,1,27,-321.96666666666664,20,5,2015,7,2,6,2015,17,1,1,0
38,1,0,0,24,-320.6166666666667,18,3,2015,19,1,4,2015,4,1,1,0
48,2,2,1,37,-1119.1666666666667,18,2,2015,3,5,4,2015,19,1,1,0
51,2,0,1,38,-1431.5833333333333,13,1,2015,8,14,3,2015,0,1,1,0
15,2,0,1,27,-1643.6,15,2,2015,14,25,4,2015,1,1,1,1
46,0,4,1,34,-115.21666666666668,17,3,2015,2,21,3,2015,21,1,1,0
57,0,0,0,33,-1369.6666666666667,31,3,2015,7,27,5,2015,8,1,1,0
39,2,0,0,27,-2514.3166666666666,2,7,2015,15,15,10,2015,10,1,1,0
41,0,0,0,37,-1988.35,24,3,2015,9,15,6,2015,5,1,1,0
19,1,0,1,42,-829.8666666666667,20,3,2015,15,24,4,2015,5,1,1,0
45,1,0,0,42,-2618.9666666666667,2,4,2015,6,20,7,2015,9,1,1,0
28,0,2,0,33,-2739.766666666667,27,4,2015,21,20,8,2015,1,1,1,0
42,2,1,0,40,0.0,11,1,2015,8,11,1,2015,8,1,1,1
42,2,0,1,26,-924.65,10,3,2015,22,18,4,2015,11,1,1,1
18,0,4,0,20,-2048.383333333333,16,5,2015,0,9,8,2015,8,1,1,0
43,1,4,0,27,-2763.3,25,3,2015,20,19,7,2015,0,1,1,0
15,2,0,0,46,-2196.766666666667,18,2,2015,19,21,5,2015,7,1,1,0
51,2,0,0,19,-161.68333333333334,28,7,2015,6,4,8,2015,0,1,1,0
34,2,2,0,45,-2803.0,12,8,2015,17,7,12,2015,12,1,1,0
25,2,4,0,20,0.0,7,1,2015,10,7,1,2015,10,1,1,1
27,2,0,0,42,-1509.0166666666669,6,4,2015,20,8,6,2015,17,1,1,0
17,1,2,0,28,-1191.2166666666667,5,5,2015,6,23,6,2015,21,1,1,0
16,0,3,1,22,-1963.2166666666667,5,5,2015,19,26,7,2015,14,1,1,0
17,0,4,0,41,-610.0333333333333,29,6,2015,0,24,7,2015,10,1,1,0
52,0,0,0,39,-2009.6833333333332,5,5,2015,0,27,7,2015,17,1,1,0
53,2,2,1,22,0.0,12,1,2015,5,12,1,2015,5,1,1,1
24,0,0,1,32,-1216.8166666666666,14,1,2015,20,6,3,2015,12,1,1,0
45,2,0,0,32,-389.1333333333333,17,3,2015,22,3,4,2015,3,1,1,1
54,0,0,1,53,0.0,13,1,2015,2,13,1,2015,2,1,1,1
29,1,0,1,34,-811.55,1,2,2015,6,7,3,2015,2,1,1,0
37,0,0,0,22,-2121.4166666666665,5,2,2015,20,5,5,2015,5,1,1,0
31,2,2,1,28,-2818.0333333333333,15,6,2015,7,10,10,2015,17,1,1,0
56,2,0,1,44,-1934.05,5,6,2015,11,25,8,2015,1,1,1,0
13,2,2,1,43,-2515.0666666666666,3,1,2015,12,18,4,2015,7,1,1,0
46,1,2,0,26,-2001.9,16,8,2015,6,7,11,2015,16,1,1,0
59,1,0,0,30,-275.43333333333334,28,7,2015,20,9,8,2015,8,1,1,0
25,2,1,0,27,-277.56666666666666,24,7,2015,12,5,8,2015,1,1,1,0
14,0,0,1,31,-1715.1166666666666,6,5,2015,22,17,7,2015,9,1,1,0
44,0,1,1,42,-196.36666666666667,23,1,2015,6,31,1,2015,10,1,1,0
39,2,0,0,33,-1139.4666666666667,10,2,2015,20,30,3,2015,8,1,1,0
18,2,2,0,34,-2131.5666666666666,16,8,2015,17,13,11,2015,12,1,1,0
48,2,1,0,42,-2015.5,8,7,2015,7,30,9,2015,7,1,1,0
13,2,1,1,27,-1391.5166666666669,30,7,2015,22,26,9,2015,22,1,1,0
12,2,0,1,29,-1150.35,21,1,2015,16,10,3,2015,15,1,1,0
20,1,1,0,35,-2718.7833333333333,31,3,2015,19,23,7,2015,2,1,1,0
19,2,4,1,38,-691.6833333333333,11,5,2015,6,9,6,2015,2,1,1,0
62,0,4,0,40,-2619.4166666666665,8,3,2015,7,25,6,2015,11,1,1,0
20,1,3,1,35,-764.9666666666667,17,5,2015,16,18,6,2015,13,1,1,0
60,2,0,0,31,-270.75,1,4,2015,17,13,4,2015,0,1,1,0
72,0,2,0,24,-2668.4333333333334,21,7,2015,0,9,11,2015,5,1,1,0
44,2,2,0,33,-1588.85,5,6,2015,8,10,8,2015,13,1,1,0
66,2,2,0,37,-1288.0666666666666,27,5,2015,16,20,7,2015,8,1,1,0
28,0,0,1,30,-1186.35,3,7,2015,13,22,8,2015,0,1,1,0
47,1,2,0,37,-2265.35,4,1,2015,7,8,4,2015,17,1,1,0
41,0,0,0,42,-1948.6333333333332,27,2,2015,19,20,5,2015,0,1,1,0
54,2,0,1,43,-2311.5666666666666,2,5,2015,14,6,8,2015,21,1,1,0
46,2,0,0,34,-2614.0666666666666,13,4,2015,11,31,7,2015,9,1,1,0
11,2,3,0,40,-345.18333333333334,31,5,2015,1,14,6,2015,10,1,1,0
46,0,2,1,41,-1330.4,15,3,2015,1,9,5,2015,11,1,1,0
19,2,2,1,26,0.0,8,1,2015,10,8,1,2015,10,1,1,1
27,2,0,0,31,-2098.3,8,4,2015,18,5,7,2015,4,1,1,0
42,1,1,1,26,-738.3666666666667,12,3,2015,8,12,4,2015,2,1,1,0
15,0,4,0,46,-2569.833333333333,8,4,2015,11,24,7,2015,12,1,1,0
19,2,2,0,43,-622.2,12,6,2015,8,8,7,2015,6,1,1,0
15,2,0,1,26,-2547.0,4,7,2015,13,18,10,2015,16,1,1,0
50,0,1,0,24,-2444.633333333333,20,1,2015,8,2,5,2015,4,1,1,0
65,0,0,1,22,0.0,4,1,2015,15,4,1,2015,15,1,1,1
38,1,2,1,67,-2434.05,4,7,2015,15,14,10,2015,1,1,1,0
61,2,0,1,22,-842.7666666666667,19,1,2015,19,23,2,2015,21,1,1,0
27,2,0,1,49,-1180.1166666666666,13,3,2015,18,1,5,2015,22,1,1,0
24,1,1,1,25,-1044.3666666666666,21,5,2015,17,4,7,2015,5,1,1,0
40,1,4,0,40,-627.4333333333333,11,2,2015,14,9,3,2015,18,1,1,0
31,1,0,1,27,-2547.0,15,5,2015,14,29,8,2015,17,1,1,0
20,0,3,1,20,-1858.8166666666664,12,1,2015,11,30,3,2015,22,1,1,0
41,1,4,1,26,-973.0666666666668,7,7,2015,18,17,8,2015,7,1,1,1
19,2,0,0,31,-1504.1666666666667,13,3,2015,6,14,5,2015,23,1,1,0
35,2,1,0,22,-1698.8333333333333,11,5,2015,19,21,7,2015,14,1,1,0
15,0,0,1,27,-2573.983333333333,2,5,2015,0,17,8,2015,6,1,1,0
26,1,0,1,35,-1491.25,27,2,2015,1,30,4,2015,4,1,1,0
57,0,1,1,30,-1801.2666666666669,4,8,2015,3,18,10,2015,4,1,1,0
54,1,0,1,18,-2537.8166666666666,27,2,2015,12,13,6,2015,6,1,1,0
70,0,0,1,29,-179.45,6,1,2015,22,14,1,2015,9,1,1,1
45,0,0,0,38,-1622.4166666666667,13,8,2015,0,19,10,2015,15,1,1,0
33,1,0,0,43,-1835.0166666666669,14,8,2015,7,29,10,2015,18,1,1,0
18,0,1,0,29,-2559.5666666666666,21,6,2015,9,6,10,2015,1,1,1,0
35,2,4,1,33,-2769.2166666666667,29,4,2015,22,23,8,2015,7,1,1,0
11,1,2,1,27,-983.4666666666668,26,7,2015,21,5,9,2015,20,1,1,1
37,1,0,1,33,-2304.2,12,6,2015,1,16,9,2015,1,1,1,0
47,0,4,0,20,-1939.5333333333333,28,3,2015,23,17,6,2015,18,1,1,0
48,1,1,0,28,-1697.8,5,6,2015,11,15,8,2015,5,1,1,0
62,0,2,0,42,0.0,2,1,2015,23,2,1,2015,23,1,1,1
11,0,1,0,29,-1193.25,25,4,2015,20,14,6,2015,14,1,1,0
57,1,0,1,32,0.0,12,1,2015,11,12,1,2015,11,1,1,1
46,1,2,1,23,-2738.55,8,8,2015,8,30,11,2015,10,1,1,0
46,2,0,1,44,-2372.05,30,1,2015,23,9,5,2015,19,1,1,0
